"id","host_since","host_is_superhost","host_listings_count","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","price","cleaning_fee","guests_included","extra_people","number_of_reviews","review_scores_rating"
33185153,2019-03-14,TRUE,2,51.5105,-0.1871,"Entire home/apt",6,1,2,"$150.00","$50.00",4,"$20.00",5,96
33186629,2015-09-14,TRUE,2,51.54315,-0.14035,"Private room",1,1,1,"$30.00","$10.00",1,"$0.00",17,99
33187374,2011-02-06,TRUE,1,51.52346,0.02368,"Private room",2,1,1,"$49.00","$25.00",1,"$0.00",11,100
33195307,2015-09-20,TRUE,1,51.50305,-0.07399,"Private room",2,1,1,"$80.00","$20.00",1,"$5.00",13,97
33196108,2017-05-30,TRUE,3,51.53827,0.04666,"Private room",3,1,1,"$60.00","$20.00",1,"$0.00",6,97
33197179,2014-02-26,TRUE,7,51.53255,-0.09042,"Entire home/apt",6,1.5,3,"$50.00","$70.00",4,"$15.00",3,100
33207105,2016-12-18,TRUE,3,51.52768,-0.18301,"Entire home/apt",4,2,2,"$200.00","$90.00",2,"$25.00",6,100
33212958,2016-08-30,TRUE,5,51.46338,-0.16423,"Private room",2,1.5,1,"$50.00","$30.00",1,"$0.00",1,100
33218261,2019-02-09,TRUE,3,51.51419,-0.13476,"Entire home/apt",4,1,1,"$185.00","$55.00",2,"$35.00",3,93
33220898,2016-07-24,TRUE,1,51.45413,-0.07357,"Private room",2,1,1,"$36.00","$10.00",1,"$0.00",15,100
33221806,2014-08-20,TRUE,1,51.55832,-0.13063,"Private room",3,1,1,"$75.00","$20.00",2,"$35.00",16,98
33226778,2015-11-01,TRUE,4,51.51634,-0.12366,"Entire home/apt",6,2,2,"$169.00","$69.00",4,"$10.00",8,100
33238552,2012-07-26,TRUE,1,51.43706,-0.03583,"Private room",2,1.5,1,"$27.00","$0.00",1,"$10.00",10,100
33239653,2014-09-07,TRUE,2,51.53202,-0.08159,"Entire home/apt",4,1,2,"$116.00","$50.00",1,"$0.00",2,100
33241502,2014-11-25,TRUE,6,51.53461,-0.23059,"Private room",1,2,1,"$21.00","$20.00",1,"$15.00",6,97
33244757,2017-04-23,TRUE,19,51.51802,-0.19268,"Entire home/apt",4,1,2,"$200.00","$80.00",1,"$0.00",1,100
33246567,2019-03-15,TRUE,2,51.49291,-0.01881,"Private room",2,2,1,"$39.00","$5.00",1,"$6.00",13,98
33260902,2011-10-23,TRUE,3,51.52378,-0.13889,"Private room",4,1,1,"$175.00","$45.00",1,"$0.00",2,100
33264853,2016-08-30,TRUE,5,51.46316,-0.16304,"Entire home/apt",6,1,2,"$127.00","$80.00",1,"$0.00",6,100
33265062,2014-06-18,TRUE,10,51.51418,-0.19093,"Entire home/apt",4,2,2,"$250.00","$90.00",1,"$0.00",10,100
33266665,2018-12-03,TRUE,51,51.511,-0.19473,"Entire home/apt",2,1,0,"$69.00","$40.00",2,"$0.00",6,90
33266776,2018-08-18,TRUE,1,51.55213,-0.0518,"Entire home/apt",4,1,1,"$80.00","$60.00",2,"$10.00",10,98
33267840,2015-07-14,TRUE,2,51.41489,-0.22038,"Entire home/apt",8,2,3,"$190.00","$80.00",6,"$15.00",20,96
33271817,2014-06-22,TRUE,1,51.65011,-0.16871,"Private room",1,1,0,"$20.00","$10.00",1,"$0.00",8,100
33286080,2015-09-25,TRUE,3,51.49767,-0.10498,"Private room",2,1,1,"$79.00","$29.00",2,"$25.00",11,98
33301136,2016-01-24,TRUE,17,51.52933,-0.18826,"Entire home/apt",2,1,1,"$109.00","$100.00",1,"$0.00",2,100
33306089,2016-10-30,TRUE,1,51.52496,0.00678,"Private room",2,1,1,"$35.00","$5.00",1,"$10.00",10,98
33306255,2016-04-06,TRUE,1,51.47438,-0.05444,"Private room",2,1,1,"$21.00","$7.00",1,"$15.00",9,96
33309664,2012-06-07,TRUE,3,51.47834,-0.2717,"Private room",1,1,1,"$45.00","$10.00",1,"$10.00",10,100
33310037,2019-03-23,TRUE,1,51.50153,0.02859,"Entire home/apt",6,2,2,"$170.00","$40.00",4,"$0.00",22,98
33310193,2012-07-19,TRUE,5,51.46127,-0.00643,"Private room",2,1,1,"$37.00","$20.00",1,"$17.00",2,80
33311230,2015-09-16,TRUE,1,51.61001,-0.18884,"Private room",3,1,1,"$60.00","$10.00",2,"$10.00",13,100
33312087,2018-12-09,TRUE,1,51.49614,-0.10975,"Private room",2,1,1,"$45.00","$10.00",1,"$15.00",7,100
33315498,2015-09-06,TRUE,3,51.54004,-0.02321,"Private room",2,1,1,"$45.00","$20.00",1,"$15.00",9,98
33325371,2019-03-25,TRUE,1,51.52194,-0.21352,"Entire home/apt",5,1,2,"$140.00","$72.00",6,"$0.00",9,98
33326984,2012-08-21,TRUE,197,51.51155,-0.11683,"Entire home/apt",6,3,3,"$390.00","$110.00",1,"$0.00",1,100
33327133,2018-06-04,TRUE,5,51.47674,-0.16493,"Entire home/apt",4,2,2,"$220.00","$200.00",1,"$0.00",9,98
33334897,2018-03-02,TRUE,1,51.52483,-0.19406,"Entire home/apt",4,1.5,1,"$2,000.00","$73.00",1,"$0.00",8,100
33335507,2015-05-13,TRUE,3,51.47305,-0.21048,"Entire home/apt",3,1,0,"$150.00","$80.00",1,"$0.00",9,96
33354534,2013-04-17,TRUE,4,51.56449,-0.00617,"Private room",1,1,1,"$31.00","$20.00",1,"$0.00",3,100
33357417,2019-03-18,TRUE,1,51.49794,-0.18414,"Entire home/apt",4,1,2,"$135.00","$90.00",4,"$0.00",10,96
33359124,2015-08-04,TRUE,3,51.57829,-0.15147,"Private room",1,1,1,"$30.00","$10.00",1,"$0.00",21,100
33362650,2018-06-26,TRUE,6,51.53584,-0.18125,"Entire home/apt",3,1,1,"$75.00","$100.00",1,"$15.00",2,100
33363138,2014-08-16,TRUE,3,51.50146,-0.16127,"Entire home/apt",3,1,1,"$105.00","$65.00",1,"$10.00",13,94
33364464,2019-03-26,TRUE,2,51.54426,-0.16398,"Private room",2,1,1,"$60.00","$30.00",1,"$0.00",12,100
33369528,2014-08-24,TRUE,2,51.54376,-0.00267,"Private room",2,1,1,"$55.00","$20.00",1,"$8.00",16,98
33375939,2012-11-21,TRUE,15,51.43842,-0.18105,"Entire home/apt",6,1,3,"$205.00","$120.00",1,"$0.00",7,91
33386603,2017-12-29,TRUE,1,51.5142,-0.12113,"Entire home/apt",6,1,2,"$229.00","$85.00",2,"$30.00",2,100
33391711,2016-07-11,TRUE,3,51.46747,-0.10042,"Entire home/apt",4,1,1,"$105.00","$0.00",1,"$0.00",7,97
33399789,2019-03-19,TRUE,1,51.54584,-0.0702,"Private room",1,1,1,"$50.00","$0.00",1,"$0.00",15,97
33411917,2012-08-21,TRUE,197,51.49381,-0.13121,"Entire home/apt",8,2,2,"$180.00","$120.00",1,"$0.00",1,100
33412682,2015-10-05,TRUE,2,51.51509,-0.15002,"Private room",3,1,1,"$70.00","$15.00",2,"$15.00",15,99
33413625,2015-10-05,TRUE,2,51.51716,-0.15169,"Entire home/apt",5,2,2,"$270.00","$30.00",4,"$15.00",4,90
33415805,2014-10-06,TRUE,3,51.50839,-0.06938,"Private room",2,1,1,"$70.00","$25.00",1,"$5.00",16,99
33415967,2012-08-21,TRUE,197,51.52346,-0.15753,"Entire home/apt",6,1,2,"$120.00","$120.00",2,"$30.00",1,100
33416082,2012-08-21,TRUE,197,51.52318,-0.15907,"Entire home/apt",6,2,2,"$190.00","$120.00",2,"$30.00",2,100
33418305,2017-09-19,TRUE,4,51.55159,-0.17883,"Entire home/apt",2,1,1,"$118.00","$69.00",1,"$0.00",2,100
33420067,2017-04-24,TRUE,3,51.50209,0.0911,"Private room",2,1,1,"$27.00","$0.00",1,"$0.00",7,97
33422671,2019-03-28,TRUE,4,51.48026,-0.1896,"Entire home/apt",2,1,1,"$90.00","$40.00",1,"$0.00",5,100
33422859,2019-03-28,TRUE,4,51.47766,-0.14296,"Entire home/apt",4,1,2,"$101.00","$55.00",1,"$0.00",8,98
33423040,2019-03-28,TRUE,4,51.52506,-0.1789,"Entire home/apt",7,2.5,3,"$175.00","$70.00",1,"$0.00",4,80
33424128,2015-02-11,TRUE,152,51.49287,-0.15556,"Entire home/apt",8,3.5,4,"$650.00","$170.00",1,"$0.00",5,96
33424284,2017-08-04,TRUE,22,51.48209,-0.14899,"Entire home/apt",2,1,1,"$155.00","$40.00",1,"$0.00",1,100
33424762,2017-09-27,TRUE,4,51.59458,-0.10861,"Private room",2,1,1,"$35.00","$15.00",1,"$15.00",2,100
33425744,2017-09-27,TRUE,4,51.59641,-0.10921,"Private room",1,1,1,"$25.00","$12.00",1,"$0.00",3,100
33426036,2017-08-09,TRUE,1,51.52178,-0.47727,"Private room",4,1,2,"$80.00","$40.00",1,"$0.00",4,95
33427215,2017-07-14,TRUE,5,51.5341,0.00312,"Private room",2,2,1,"$34.00","$25.00",1,"$0.00",2,90
33433417,2019-03-06,TRUE,3,51.52471,-0.19396,"Entire home/apt",4,1,2,"$129.00","$49.00",4,"$22.00",10,100
33437128,2017-07-14,TRUE,5,51.53566,0.0035,"Private room",2,2,1,"$34.00","$25.00",1,"$0.00",3,93
33439359,2018-04-25,TRUE,4,51.50734,-0.01093,"Private room",2,1,1,"$65.00","$15.00",1,"$10.00",1,100
33439400,2018-12-03,TRUE,51,51.5425,-0.19234,"Entire home/apt",3,1,1,"$69.00","$40.00",2,"$15.00",3,93
33440760,2015-05-25,TRUE,3,51.51503,-0.20132,"Entire home/apt",3,0.5,1,"$220.00","$50.00",1,"$0.00",6,100
33440806,2018-12-07,TRUE,9,51.50255,-0.09137,"Entire home/apt",6,2,2,"$159.00","$60.00",4,"$5.00",2,100
33440885,2015-02-11,TRUE,152,51.49864,-0.20192,"Entire home/apt",4,2,2,"$200.00","$100.00",1,"$0.00",4,90
33440985,2012-08-01,TRUE,3,51.546,-0.12518,"Entire home/apt",2,1,1,"$72.00","$0.00",1,"$35.00",3,100
33444089,2018-11-19,TRUE,1,51.41184,-0.14055,"Private room",2,1.5,1,"$42.00","$0.00",1,"$0.00",5,100
33445008,2014-07-28,TRUE,2,51.52239,-0.14105,"Entire home/apt",2,1,1,"$99.00","$35.00",1,"$25.00",13,97
33447967,2018-12-03,TRUE,51,51.52061,-0.15196,"Entire home/apt",2,1,0,"$103.00","$40.00",1,"$0.00",3,100
33467241,2019-03-30,TRUE,2,51.44936,-0.03064,"Private room",2,1,1,"$35.00","$0.00",1,"$18.00",16,100
33470499,2014-06-23,TRUE,1,51.5563,-0.17309,"Entire home/apt",3,1,1,"$189.00","$40.00",2,"$40.00",7,100
33472892,2015-07-19,TRUE,3,51.53587,-0.19379,"Entire home/apt",4,1,2,"$149.00","$39.00",4,"$20.00",4,95
33474746,2013-07-03,TRUE,1,51.52537,-0.08038,"Entire home/apt",6,2,2,"$93.00","$30.00",2,"$15.00",5,96
33478495,2019-03-26,TRUE,2,51.54387,-0.16797,"Private room",2,1,1,"$60.00","$30.00",1,"$0.00",12,95
33485071,2012-11-26,TRUE,3,51.54616,-0.11792,"Private room",2,1,1,"$120.00","$30.00",1,"$5.00",4,100
33491539,2015-10-20,TRUE,1,51.56135,-0.10104,"Entire home/apt",6,1,3,"$200.00","$60.00",3,"$5.00",13,95
33492343,2015-01-07,TRUE,4,51.46176,-0.29255,"Entire home/apt",4,1,1,"$97.00","$0.00",2,"$8.00",5,84
33492711,2015-04-09,TRUE,1,51.4698,-0.04283,"Private room",2,1,1,"$70.00","$18.00",1,"$0.00",18,99
33496675,2017-12-10,TRUE,2,51.51229,-0.32894,"Entire home/apt",4,1,2,"$115.00","$40.00",1,"$0.00",5,92
33506814,2018-03-06,TRUE,6,51.49181,-0.23775,"Entire home/apt",2,1,1,"$132.00","$50.00",2,"$0.00",2,100
33507247,2014-08-08,TRUE,4,51.54111,-0.14074,"Entire home/apt",8,2,3,"$550.00","$60.00",5,"$15.00",2,90
33507349,2012-11-26,TRUE,3,51.54542,-0.11914,"Private room",2,1,1,"$80.00","$30.00",1,"$5.00",7,97
33507565,2015-12-17,TRUE,2,51.49526,-0.22072,"Private room",2,1,0,"$105.00","$0.00",1,"$20.00",2,90
33508357,2012-11-26,TRUE,3,51.54713,-0.11774,"Entire home/apt",4,2,2,"$200.00","$30.00",1,"$0.00",1,100
33510937,2018-03-18,TRUE,2,51.52587,-0.33614,"Private room",2,1,1,"$35.00","$10.00",1,"$7.00",9,100
33516068,2017-01-06,TRUE,5,51.50783,-0.09678,"Entire home/apt",8,2,2,"$256.00","$75.00",2,"$25.00",9,100
33518094,2015-09-05,TRUE,1,51.49382,-0.23309,"Entire home/apt",2,1,1,"$100.00","$52.00",1,"$0.00",9,100
33539615,2012-06-03,TRUE,13,51.5299,-0.08438,"Entire home/apt",4,2,2,"$220.00","$40.00",2,"$10.00",9,100
33540996,2019-04-02,TRUE,1,51.51056,-0.19661,"Entire home/apt",2,1,1,"$75.00","$35.00",2,"$0.00",7,100
33541610,2016-08-30,TRUE,5,51.46458,-0.16428,"Entire home/apt",4,1,2,"$130.00","$60.00",1,"$0.00",8,95
33541697,2019-02-11,TRUE,2,51.53008,-0.07188,"Entire home/apt",6,1,0,"$99.00","$20.00",1,"$25.00",6,100
33544251,2018-12-03,TRUE,51,51.52015,-0.15249,"Entire home/apt",2,1,0,"$79.00","$40.00",1,"$0.00",3,80
33555639,2015-06-01,TRUE,2,51.51059,0.02978,"Entire home/apt",4,1,1,"$97.00","$10.00",2,"$10.00",1,100
33556075,2016-04-13,TRUE,2,51.47366,-0.34275,"Entire home/apt",4,1,1,"$100.00","$39.00",2,"$10.00",13,100
33557094,2018-03-02,TRUE,1,51.58337,-0.3514,"Private room",2,1,0,"$45.00","$15.00",1,"$0.00",15,97
33565719,2018-07-08,TRUE,3,51.53233,-0.13471,"Entire home/apt",4,1,2,"$105.00","$20.00",2,"$0.00",3,100
33567914,2019-04-02,TRUE,20,51.50976,-0.13237,"Entire home/apt",2,1,0,"$165.00","$80.00",1,"$0.00",1,100
33571300,2014-05-06,TRUE,2,51.50642,-0.19496,"Entire home/apt",6,1,2,"$209.00","$90.00",2,"$15.00",8,93
33572989,2017-01-19,TRUE,1,51.52474,-0.17189,"Entire home/apt",5,1,2,"$159.00","$30.00",2,"$20.00",13,91
33573017,2019-03-20,TRUE,8,51.49297,-0.09809,"Entire home/apt",6,2,2,"$220.00","$85.00",4,"$10.00",6,93
33573664,2019-02-04,TRUE,6,51.44341,0.15193,"Entire home/apt",4,2,2,"$90.00","$80.00",2,"$0.00",3,100
33574024,2019-02-04,TRUE,6,51.37863,-0.06191,"Entire home/apt",4,1.5,2,"$90.00","$90.00",2,"$0.00",1,100
33575133,2018-11-09,TRUE,10,51.54028,-0.14235,"Entire home/apt",6,1.5,2,"$176.00","$29.00",4,"$5.00",7,97
33576744,2018-11-09,TRUE,10,51.53839,-0.14169,"Entire home/apt",6,1.5,2,"$175.00","$29.00",4,"$4.00",6,90
33577680,2011-03-09,TRUE,13,51.5166,-0.14689,"Entire home/apt",8,2,3,"$350.00","$120.00",6,"$35.00",5,100
33578877,2018-04-22,TRUE,1,51.50769,0.02119,"Entire home/apt",4,2,2,"$85.00","$30.00",1,"$0.00",11,100
33580299,2016-02-11,TRUE,5,51.49675,-0.18095,"Entire home/apt",4,1,1,"$149.00","$75.00",2,"$10.00",7,100
33582071,2015-08-14,TRUE,1,51.52586,-0.07072,"Private room",3,1,1,"$55.00","$25.00",2,"$20.00",14,99
33584712,2019-04-03,TRUE,1,51.47539,-0.12863,"Private room",2,1.5,1,"$36.00","$0.00",1,"$10.00",12,97
33588739,2018-08-04,TRUE,1,51.49562,-0.16412,"Private room",1,1,1,"$50.00","$5.00",1,"$0.00",22,96
33594726,2017-07-20,TRUE,10,51.51634,-0.12414,"Entire home/apt",6,1,3,"$225.00","$75.00",1,"$10.00",7,97
33597267,2012-07-20,TRUE,5,51.48061,-0.20825,"Entire home/apt",2,1,1,"$80.00","$50.00",1,"$0.00",2,100
33597510,2012-07-20,TRUE,5,51.47486,-0.20283,"Entire home/apt",2,1,1,"$85.00","$50.00",1,"$0.00",8,93
33600007,2013-05-27,TRUE,2,51.53918,-0.10412,"Private room",4,1,2,"$52.00","$25.00",2,"$15.00",10,98
33602522,2013-12-28,TRUE,5,51.5017,-0.10704,"Entire home/apt",4,1,2,"$199.00","$36.00",1,"$15.00",15,97
33603517,2016-03-14,TRUE,1,51.59935,0.24286,"Entire home/apt",2,1,1,"$40.00","$5.00",1,"$4.00",11,98
33604754,2016-02-11,TRUE,5,51.49241,-0.15942,"Entire home/apt",4,1,1,"$250.00","$75.00",2,"$10.00",3,100
33606274,2017-04-25,TRUE,3,51.47172,-0.18567,"Private room",1,1,1,"$40.00","$12.00",1,"$15.00",16,98
33607262,2013-12-28,TRUE,5,51.50206,-0.10616,"Private room",2,1,1,"$80.00","$18.00",1,"$15.00",4,90
33610136,2017-03-09,TRUE,2,51.51736,-0.17994,"Entire home/apt",2,1,0,"$90.00","$10.00",1,"$0.00",14,93
33614424,2019-03-30,TRUE,2,51.44888,-0.03007,"Private room",1,1,1,"$25.00","$0.00",1,"$0.00",6,100
33617082,2017-12-10,TRUE,4,51.53507,-0.14117,"Entire home/apt",5,2,2,"$210.00","$60.00",4,"$15.00",14,100
33627449,2017-08-04,TRUE,22,51.54417,-0.20045,"Entire home/apt",2,1,1,"$97.00","$30.00",2,"$20.00",1,100
33634436,2019-04-01,TRUE,1,51.52015,-0.13986,"Entire home/apt",2,1,1,"$150.00","$63.00",1,"$0.00",9,96
33635691,2017-04-01,TRUE,3,51.59454,0.0465,"Entire home/apt",3,1,1,"$53.00","$25.00",1,"$5.00",9,91
33640167,2012-01-31,TRUE,6,51.51107,0.06546,"Private room",2,1.5,1,"$38.00","$30.00",1,"$10.00",8,98
33640184,2017-05-19,TRUE,3,51.55516,0.15547,"Entire home/apt",6,2,3,"$90.00","$100.00",1,"$0.00",1,100
33641071,2017-10-03,TRUE,5,51.6079,-0.01296,"Private room",2,1,1,"$48.00","$30.00",1,"$0.00",1,80
33641517,2014-11-04,TRUE,18,51.51509,-0.1883,"Entire home/apt",2,1,0,"$72.00","$35.00",1,"$0.00",6,97
33646326,2017-04-23,TRUE,19,51.53983,-0.15808,"Entire home/apt",4,1,1,"$100.00","$70.00",1,"$0.00",5,92
33647538,2015-12-18,TRUE,5,51.53478,-0.06088,"Entire home/apt",2,1,1,"$58.00","$17.00",1,"$0.00",8,98
33651714,2017-01-18,TRUE,3,51.48846,-0.20757,"Entire home/apt",5,1,2,"$160.00","$60.00",4,"$50.00",6,83
33653809,2019-02-10,TRUE,3,51.47413,-0.05516,"Entire home/apt",6,1,2,"$174.00","$72.00",4,"$10.00",5,92
33654608,2016-03-12,TRUE,1,51.52036,-0.13451,"Entire home/apt",4,1,1,"$120.00","$20.00",1,"$0.00",9,100
33654823,2012-09-27,TRUE,12,51.49266,-0.09552,"Private room",2,1,1,"$49.00","$25.00",1,"$12.00",2,100
33655786,2013-05-17,TRUE,5,51.53179,-0.19309,"Entire home/apt",7,1,2,"$185.00","$89.00",7,"$50.00",1,100
33675275,2018-06-18,TRUE,3,51.49452,-0.1685,"Entire home/apt",2,1,0,"$104.00","$25.00",1,"$0.00",9,98
33678623,2015-08-03,TRUE,1,51.46682,-0.22753,"Private room",2,1,1,"$55.00","$10.00",1,"$0.00",8,100
33681832,2019-03-15,TRUE,2,51.49214,-0.01871,"Private room",1,2,1,"$23.00","$7.00",1,"$0.00",14,94
33682195,2016-10-02,TRUE,6,51.53411,-0.09883,"Entire home/apt",5,1,2,"$225.00","$40.00",4,"$15.00",9,100
33684712,2014-03-11,TRUE,2,51.51311,-0.13686,"Entire home/apt",3,1,1,"$200.00","$60.00",2,"$15.00",3,80
33687260,2019-04-07,TRUE,1,51.51008,-0.12977,"Entire home/apt",2,1,1,"$150.00","$30.00",1,"$0.00",11,100
33698768,2018-01-08,TRUE,2,51.53849,-0.02887,"Private room",2,1,1,"$50.00","$15.00",1,"$15.00",5,100
33698975,2017-08-04,TRUE,22,51.52369,-0.16131,"Entire home/apt",2,1,1,"$165.00","$40.00",1,"$0.00",3,100
33699635,2013-10-01,TRUE,1,51.47238,-0.03977,"Entire home/apt",2,1,1,"$50.00","$15.00",1,"$0.00",11,100
33700352,2018-07-13,TRUE,3,51.49394,-0.00793,"Entire home/apt",14,4.5,6,"$220.00","$135.00",4,"$15.00",5,100
33700488,2017-08-04,TRUE,22,51.524,-0.16138,"Entire home/apt",2,1,1,"$150.00","$40.00",1,"$0.00",8,100
33700515,2015-10-12,TRUE,12,51.48648,-0.18133,"Entire home/apt",11,7,6,"$1,999.00","$350.00",2,"$30.00",1,100
33700605,2018-12-03,TRUE,51,51.54848,-0.19359,"Entire home/apt",2,1,0,"$69.00","$40.00",1,"$0.00",3,100
33706553,2018-12-07,TRUE,9,51.50303,-0.09214,"Entire home/apt",6,2,2,"$149.00","$70.00",4,"$5.00",7,93
33709868,2015-02-11,TRUE,152,51.49253,-0.18893,"Entire home/apt",6,2.5,3,"$280.00","$135.00",1,"$0.00",2,90
33710740,2017-08-04,TRUE,22,51.52337,-0.16072,"Entire home/apt",2,1,1,"$150.00","$40.00",2,"$20.00",9,100
33711033,2013-12-15,TRUE,4,51.50904,-0.05445,"Entire home/apt",4,1,2,"$100.00","$15.00",2,"$10.00",1,100
33715217,2019-04-08,TRUE,3,51.55843,-0.11487,"Private room",4,1,2,"$90.00","$30.00",4,"$10.00",1,100
33716105,2014-06-21,TRUE,3,51.42187,-0.21984,"Private room",2,1,1,"$79.00","$15.00",1,"$0.00",4,95
33717609,2019-03-28,TRUE,4,51.48585,-0.18137,"Entire home/apt",7,1.5,3,"$215.00","$75.00",1,"$0.00",5,100
33726396,2015-06-19,TRUE,1,51.47525,-0.20585,"Entire home/apt",2,1,1,"$80.00","$20.00",1,"$0.00",13,100
33735494,2015-10-12,TRUE,12,51.50518,-0.10225,"Entire home/apt",4,1,2,"$549.00","$90.00",2,"$29.00",1,100
33736110,2019-04-09,TRUE,1,51.52019,-0.15422,"Entire home/apt",6,1,3,"$205.00","$39.00",1,"$9.00",12,98
33740065,2019-03-29,TRUE,2,51.43711,-0.15461,"Private room",2,1,0,"$70.00","$0.00",1,"$15.00",14,100
33740294,2019-04-09,TRUE,1,51.48895,-0.13732,"Private room",4,2,2,"$250.00","$80.00",1,"$0.00",12,100
33744389,2019-04-08,TRUE,3,51.55699,-0.11451,"Private room",2,1,1,"$45.00","$20.00",2,"$0.00",3,93
33745145,2017-07-14,TRUE,5,51.53435,0.00179,"Private room",2,2,1,"$32.00","$15.00",1,"$0.00",2,100
33745596,2019-04-08,TRUE,3,51.55723,-0.11497,"Private room",3,1,1,"$45.00","$20.00",3,"$15.00",7,97
33746243,2018-03-03,TRUE,2,51.50746,-0.14623,"Entire home/apt",6,1,1,"$200.00","$90.00",1,"$30.00",3,100
33759519,2019-03-18,TRUE,2,51.5161,-0.08009,"Entire home/apt",2,1,0,"$130.00","$20.00",1,"$0.00",19,99
33760191,2019-03-18,TRUE,2,51.51697,-0.08073,"Entire home/apt",4,1,0,"$100.00","$20.00",1,"$0.00",17,100
33760966,2017-05-09,TRUE,33,51.52353,-0.12312,"Entire home/apt",1,1,0,"$90.00","$50.00",1,"$0.00",2,100
33763300,2015-02-11,TRUE,152,51.46838,-0.17042,"Entire home/apt",5,2.5,3,"$140.00","$135.00",1,"$0.00",4,100
33769491,2015-01-07,TRUE,4,51.46182,-0.292,"Private room",4,1,1,"$80.00","$0.00",2,"$10.00",3,93
33771984,2015-10-07,TRUE,4,51.43634,-0.05066,"Private room",2,1,1,"$33.00","$0.00",1,"$4.00",3,93
33772803,2016-02-22,TRUE,16,51.47736,-0.17368,"Private room",2,1.5,1,"$42.00","$30.00",2,"$0.00",2,100
33773711,2016-12-18,TRUE,3,51.51187,0.01306,"Entire home/apt",6,2,2,"$105.00","$80.00",1,"$0.00",2,100
33775310,2014-06-18,TRUE,10,51.51552,-0.19776,"Entire home/apt",2,1,1,"$165.00","$65.00",1,"$0.00",7,100
33778592,2015-05-22,TRUE,1,51.50684,-0.00592,"Entire home/apt",2,1,1,"$67.00","$25.00",1,"$0.00",12,100
33784885,2016-06-27,TRUE,3,51.51513,-0.13564,"Entire home/apt",7,2,3,"$340.00","$130.00",1,"$15.00",7,94
33787158,2019-04-02,TRUE,20,51.51089,-0.13216,"Entire home/apt",2,1,0,"$165.00","$80.00",1,"$0.00",4,100
33788953,2016-02-07,TRUE,2,51.5769,-0.09867,"Entire home/apt",3,1,0,"$53.00","$20.00",1,"$0.00",8,95
33789524,2015-08-10,TRUE,1,51.49102,0.07708,"Entire home/apt",4,1,2,"$85.00","$15.00",1,"$0.00",10,96
33791830,2018-11-09,TRUE,10,51.53994,-0.141,"Entire home/apt",6,2.5,2,"$177.00","$25.00",4,"$6.00",11,93
33793180,2019-04-02,TRUE,20,51.5101,-0.13268,"Entire home/apt",2,1,0,"$165.00","$80.00",1,"$0.00",3,100
33793583,2018-08-29,TRUE,1,51.44719,-0.20072,"Entire home/apt",6,1.5,2,"$107.00","$55.00",2,"$15.00",14,99
33794280,2019-04-02,TRUE,20,51.51107,-0.13412,"Entire home/apt",2,1,0,"$165.00","$80.00",1,"$0.00",6,100
33795213,2014-08-13,TRUE,3,51.5276,-0.10979,"Entire home/apt",2,1,1,"$149.00","$50.00",1,"$0.00",12,95
33796065,2018-12-03,TRUE,51,51.52218,-0.15237,"Entire home/apt",2,1,0,"$69.00","$40.00",1,"$0.00",8,100
33796673,2018-12-03,TRUE,51,51.50962,-0.19521,"Entire home/apt",4,1.5,0,"$99.00","$40.00",2,"$15.00",8,80
33805944,2019-04-11,TRUE,2,51.48477,-0.09473,"Entire home/apt",4,1,1,"$105.00","$35.00",2,"$15.00",12,95
33807062,2014-12-01,TRUE,31,51.52406,-0.11731,"Entire home/apt",3,1,1,"$119.00","$39.00",1,"$20.00",4,100
33816172,2014-11-06,TRUE,2,51.52506,-0.18298,"Private room",2,1,1,"$37.00","$20.00",1,"$7.00",12,98
33821351,2011-03-09,TRUE,13,51.51885,-0.11661,"Entire home/apt",7,2,3,"$350.00","$100.00",5,"$25.00",1,100
33821439,2017-05-30,TRUE,3,51.53654,0.04675,"Private room",2,1,1,"$30.00","$20.00",1,"$0.00",2,100
33822172,2015-01-19,TRUE,1,51.51992,-0.20133,"Entire home/apt",6,1,2,"$170.00","$70.00",4,"$10.00",10,100
33824737,2015-10-07,TRUE,4,51.43666,-0.0513,"Private room",2,1,1,"$25.00","$0.00",1,"$4.00",1,100
33829754,2019-03-06,TRUE,3,51.52483,-0.19423,"Entire home/apt",4,1,1,"$115.00","$42.00",2,"$15.00",12,100
33830402,2019-04-12,TRUE,1,51.4575,0.05857,"Private room",2,1,1,"$22.00","$10.00",1,"$10.00",9,100
33831789,2013-12-02,TRUE,6,51.57871,-0.20767,"Entire home/apt",8,2.5,4,"$100.00","$120.00",6,"$15.00",6,90
33840593,2013-09-29,TRUE,3,51.52103,-0.06682,"Entire home/apt",2,1,1,"$150.00","$25.00",1,"$10.00",5,100
33844969,2016-03-16,TRUE,1,51.37285,-0.16795,"Private room",2,1.5,1,"$31.00","$0.00",1,"$0.00",15,99
33845211,2016-09-21,TRUE,1,51.47187,-0.12492,"Private room",2,1,1,"$36.00","$15.00",1,"$0.00",11,100
33851420,2018-04-02,TRUE,5,51.54102,-0.07525,"Entire home/apt",2,1,0,"$65.00","$10.00",1,"$0.00",13,95
33853748,2018-06-24,TRUE,2,51.46596,-0.34213,"Private room",1,1.5,1,"$23.00","$20.00",1,"$15.00",2,100
33854885,2015-07-18,TRUE,2,51.51161,-0.02138,"Private room",2,1,1,"$50.00","$0.00",1,"$0.00",5,100
